"CallDecisionYearReporting","FundingInstrumentGaLevel1","FundingInstrumentGaReporting","AmountRequested","AmountGranted","DurationRequestedMonth","IsApproved","TeamSize"
2015,"Science communication","Scientific Conferences",2100,1900,3,1,1
2015,"Science communication","Scientific Conferences",7500,4500,3,1,2
2015,"Science communication","Scientific Conferences",40000,5900,3,1,1
2015,"Science communication","Scientific Conferences",7800,5400,3,1,2
2015,"Science communication","Scientific Conferences",7420,4900,3,1,2
2015,"Science communication","Scientific Conferences",5700,5500,3,1,2
2015,"Science communication","Scientific Conferences",4060,3100,3,1,2
2015,"Science communication","Scientific Conferences",24000,24000,3,1,2
2015,"Science communication","Scientific Conferences",3000,600,3,1,1
2015,"Science communication","Scientific Conferences",20000,10000,3,1,3
2015,"Science communication","Scientific Conferences",7000,2500,3,1,1
2015,"Science communication","Scientific Conferences",25000,25000,3,1,2
2015,"Science communication","Scientific Conferences",12278,10000,3,1,1
2015,"Science communication","Scientific Conferences",9566,4100,3,1,1
2015,"Science communication","Scientific Conferences",5400,0,3,0,3
2015,"Science communication","Scientific Conferences",10000,6200,3,1,2
2015,"Science communication","Scientific Conferences",2500,2500,3,1,1
2015,"Science communication","Scientific Conferences",8000,8000,3,1,1
2015,"Science communication","Scientific Conferences",12700,9000,3,1,2
2015,"Science communication","Scientific Conferences",7560,3100,3,1,1
2015,"Science communication","Scientific Conferences",8100,0,3,0,1
2015,"Science communication","Scientific Conferences",2000,1400,3,1,2
2015,"Science communication","Scientific Conferences",30250,10000,3,1,5
2015,"Science communication","Scientific Conferences",6460,5900,3,1,2
2015,"Science communication","Scientific Conferences",12500,6300,3,1,1
2015,"Science communication","Scientific Conferences",8800,1800,3,1,1
2015,"Science communication","Scientific Conferences",30290,15000,3,1,1
2015,"Science communication","Scientific Conferences",9400,6700,3,1,1
2015,"Science communication","Scientific Conferences",16990,8000,3,1,2
2015,"Science communication","Scientific Conferences",10475,7400,3,1,1
2015,"Science communication","Scientific Conferences",12350,8900,3,1,1
2015,"Science communication","Scientific Conferences",9000,4000,3,1,1
2015,"Science communication","Scientific Conferences",12880,4600,3,1,2
2015,"Science communication","Scientific Conferences",5900,5500,3,1,2
2015,"Science communication","Scientific Conferences",11500,10300,3,1,1
2015,"Science communication","Scientific Conferences",10000,0,6,0,1
2015,"Science communication","Scientific Conferences",17065,10000,3,1,3
2015,"Science communication","Scientific Conferences",7000,7000,3,1,3
2015,"Science communication","Scientific Conferences",7060,2200,3,1,2
2015,"Science communication","Scientific Conferences",7000,0,6,0,2
2015,"Science communication","Scientific Conferences",7690,5000,3,1,1
2015,"Science communication","Scientific Conferences",25725,7000,3,1,1
2015,"Science communication","Scientific Conferences",6840,6900,3,1,1
2015,"Science communication","Scientific Conferences",4000,3400,3,1,1
2015,"Science communication","Scientific Conferences",2094,1000,3,1,1
2015,"Science communication","Scientific Conferences",15250,6500,3,1,2
2015,"Science communication","Scientific Conferences",9605,7500,4,1,1
2015,"Science communication","Scientific Conferences",2000,2000,3,1,1
2016,"Careers","Ambizione",599966,0,36,0,1
2016,"Careers","Ambizione",378915,0,36,0,1
2016,"Careers","Ambizione",401618,0,36,0,1
2016,"Careers","Ambizione",380400,0,36,0,1
2016,"Careers","Ambizione",417450,0,36,0,1
2016,"Careers","Ambizione",598205,0,36,0,1
2016,"Careers","Ambizione",597133,0,36,0,1
2016,"Careers","Ambizione",384420,0,36,0,1
2016,"Careers","Ambizione",599999,0,36,0,1
2016,"Careers","Ambizione",578562,0,36,0,1
2016,"Careers","Ambizione",6e+05,0,36,0,1
2016,"Careers","Ambizione",405910,0,36,0,1
2016,"Careers","Ambizione",599520,0,36,0,1
2016,"Careers","Ambizione",571510,0,36,0,1
2016,"Careers","Ambizione",599640,0,36,0,1
2016,"Careers","Ambizione",479283,0,36,0,1
2016,"Careers","Ambizione",148000,56667,12,1,1
2016,"Careers","Ambizione",381293,0,34,0,1
2016,"Careers","Ambizione",594800,6e+05,36,1,1
2016,"Careers","Ambizione",420450,0,36,0,1
2016,"Careers","Ambizione",597450,0,36,0,1
2016,"Careers","Ambizione",587490,0,36,0,1
2016,"Careers","Ambizione",599788,538188,36,1,1
2016,"Careers","Ambizione",403138,413081,36,1,1
2016,"Careers","Ambizione",494363,0,36,0,1
2016,"Careers","Ambizione",404250,0,36,0,1
2016,"Careers","Ambizione",386100,0,36,0,1
2016,"Careers","Ambizione",598274,0,36,0,1
2016,"Careers","Ambizione",588570,0,36,0,1
2016,"Careers","Ambizione",596670,600093,36,1,1
2016,"Careers","Ambizione",599926,6e+05,36,1,1
2016,"Careers","Ambizione",599810,0,36,0,1
2016,"Careers","Ambizione",570013,0,36,0,1
2016,"Careers","Ambizione",599993,6e+05,36,1,1
2016,"Careers","Ambizione",389100,0,36,0,1
2016,"Careers","Ambizione",590539,0,36,0,1
2016,"Careers","Ambizione",540539,0,36,0,1
2016,"Careers","Ambizione",239400,0,24,0,1
2016,"Careers","Ambizione",592401,0,36,0,1
2016,"Careers","Ambizione",595833,0,36,0,1
2016,"Careers","Ambizione",432705,0,36,0,1
2016,"Careers","Ambizione",601818,0,36,0,1
2016,"Careers","Ambizione",586062,0,36,0,1
2016,"Careers","Ambizione",559280,0,36,0,1
2016,"Careers","Ambizione",594348,0,36,0,1
2016,"Careers","Ambizione",599926,0,36,0,1
2016,"Careers","Ambizione",369000,0,36,0,1
2016,"Careers","Ambizione",588428,0,36,0,1
2016,"Careers","Ambizione",544148,590999,36,1,1
2016,"Careers","Ambizione",547577,0,36,0,1
2016,"Careers","Ambizione",389100,0,36,0,1
2016,"Careers","Ambizione",424101,0,36,0,1
2016,"Careers","Ambizione",6e+05,592260,36,1,1
2016,"Careers","Ambizione",500318,0,36,0,1
2016,"Careers","Ambizione",533046,579897,36,1,1
2016,"Careers","Ambizione",599934,0,36,0,1
2016,"Careers","Ambizione",600108,438368,36,1,1
2016,"Careers","Ambizione",560770,575875,33,1,1
2016,"Careers","Ambizione",599630,6e+05,36,1,1
2016,"Careers","Ambizione",393600,372180,36,1,1
2016,"Careers","Ambizione",598325,0,36,0,1
2016,"Careers","Ambizione",599588,0,36,0,1
2016,"Careers","Ambizione",599556,6e+05,36,1,1
2016,"Careers","Ambizione",594931,0,36,0,1
2016,"Careers","Ambizione",351594,0,36,0,1
2016,"Careers","Ambizione",599608,0,36,0,1
2016,"Careers","Ambizione",596436,0,36,0,1
2016,"Careers","Ambizione",604620,0,36,0,1
2016,"Careers","Ambizione",546408,0,36,0,1
2016,"Careers","Ambizione",597673,0,36,0,1
2016,"Careers","Ambizione",6e+05,0,36,0,1
2016,"Careers","Ambizione",394536,0,36,0,1
2016,"Careers","Ambizione",600804,0,36,0,1
2016,"Careers","Ambizione",396907,0,36,0,1
2016,"Careers","Ambizione",6e+05,0,36,0,1
2016,"Careers","Ambizione",603187,0,36,0,1
2016,"Careers","Ambizione",595110,0,36,0,1
2016,"Careers","Ambizione",363542,424451,36,1,1
2016,"Careers","Ambizione",6e+05,0,36,0,1
2016,"Careers","Ambizione",416560,0,36,0,1
2016,"Careers","Ambizione",489676,0,36,0,1
2016,"Careers","Ambizione",409292,0,36,0,1
2016,"Careers","Ambizione",512700,489927,36,1,1
2016,"Careers","Ambizione",464640,0,36,0,1
2016,"Careers","Ambizione",377100,0,36,0,1
2016,"Careers","Ambizione",441000,0,36,0,1
2016,"Careers","Ambizione",362529,0,24,0,1
2016,"Careers","Ambizione",392250,383928,36,1,1
2016,"Careers","Ambizione",448388,0,36,0,1
2016,"Careers","Ambizione",616932,614856,36,1,1
2016,"Careers","Ambizione",599108,0,36,0,1
2016,"Careers","Ambizione",537300,0,36,0,1
2016,"Careers","Ambizione",437453,0,36,0,1
2016,"Careers","Ambizione",532290,0,36,0,1
2016,"Careers","Ambizione",599052,599056,36,1,1
2016,"Careers","Ambizione",533252,0,36,0,1
2016,"Careers","Ambizione",405623,0,36,0,1
2016,"Careers","Ambizione",424800,373003,36,1,1
2016,"Careers","Ambizione",439483,0,36,0,1
2016,"Careers","Ambizione",382900,0,36,0,1
2016,"Careers","Ambizione",607702,0,36,0,1
2016,"Careers","Ambizione",489555,0,36,0,1
2016,"Careers","Ambizione",497328,497328,36,1,1
2016,"Careers","Ambizione",392930,0,36,0,1
2016,"Careers","Ambizione",580960,0,36,0,1
2016,"Careers","Ambizione",492393,0,36,0,1
2016,"Careers","Ambizione",594966,0,36,0,1
2016,"Careers","Ambizione",592318,0,36,0,1
2016,"Careers","Ambizione",596005,0,36,0,1
2016,"Careers","Ambizione",442800,0,36,0,1
2016,"Careers","Ambizione",442100,0,36,0,1
2016,"Careers","Ambizione",422400,0,36,0,1
2016,"Careers","Ambizione",599764,0,36,0,1
2016,"Careers","Ambizione",380675,0,36,0,1
2016,"Careers","Ambizione",469250,431375,36,1,1
2016,"Careers","Ambizione",319390,0,30,0,1
2016,"Careers","Ambizione",599910,0,36,0,1
2016,"Careers","Ambizione",606246,0,36,0,1
2016,"Careers","Ambizione",503325,0,36,0,1
2016,"Careers","Ambizione",579108,582528,36,1,1
2016,"Careers","Ambizione",330441,0,36,0,1
2016,"Careers","Ambizione",498650,554501,36,1,1
2016,"Careers","Ambizione",596457,0,36,0,1
2016,"Careers","Ambizione",531928,520141,36,1,1
2016,"Careers","Ambizione",596415,0,36,0,1
2016,"Careers","Ambizione",599920,0,36,0,1
2016,"Careers","Ambizione",538135,0,36,0,1
2016,"Careers","Ambizione",599953,0,36,0,1
2016,"Careers","Ambizione",571608,0,36,0,1
2016,"Careers","Ambizione",599614,0,36,0,1
2016,"Careers","Ambizione",600739,0,36,0,1
2016,"Careers","Ambizione",578926,0,36,0,1
2016,"Careers","Ambizione",364400,0,36,0,1
2016,"Careers","Ambizione",599376,0,36,0,1
2016,"Careers","Ambizione",599808,579388,36,1,1
2016,"Careers","Ambizione",559391,0,36,0,1
2016,"Careers","Ambizione",418891,0,36,0,1
2016,"Careers","Ambizione",599666,0,36,0,1
2016,"Careers","Ambizione",597900,0,36,0,1
2016,"Careers","Ambizione",231248,0,24,0,1
2016,"Careers","Ambizione",403050,0,36,0,1
2016,"Careers","Ambizione",599905,0,36,0,1
2016,"Careers","Ambizione",6e+05,0,36,0,1
2016,"Careers","Ambizione",427507,0,36,0,1
2016,"Careers","Ambizione",531950,0,36,0,1
2016,"Careers","Ambizione",410567,0,36,0,1
2016,"Careers","Ambizione",6e+05,6e+05,36,1,1
2016,"Careers","Ambizione",454457,0,36,0,1
2016,"Careers","Ambizione",370428,0,36,0,1
2016,"Careers","Ambizione",599653,573691,36,1,1
2016,"Careers","Ambizione",598514,0,36,0,1
2016,"Careers","Ambizione",605050,0,36,0,1
2016,"Careers","Ambizione",589108,0,36,0,1
2016,"Careers","Ambizione",365050,0,36,0,1
2016,"Careers","Ambizione",572318,0,36,0,1
2016,"Careers","Ambizione",198680,95399,12,1,1
2016,"Careers","Ambizione",582640,0,36,0,1
2016,"Careers","Ambizione",331718,0,30,0,1
2016,"Careers","Ambizione",410300,0,36,0,1
2016,"Careers","Ambizione",506490,0,36,0,1
2016,"Careers","Ambizione",451128,0,36,0,1
2016,"Careers","Ambizione",449100,0,36,0,1
2016,"Careers","Ambizione",486448,0,36,0,1
2016,"Careers","Ambizione",483681,483681,36,1,1
2016,"Careers","Ambizione",599099,0,36,0,1
2016,"Careers","Ambizione",400618,0,36,0,1
2016,"Careers","Ambizione",374100,0,36,0,1
2016,"Careers","Ambizione",490570,313152,36,1,1
2016,"Careers","Ambizione",409880,0,36,0,1
2016,"Careers","Ambizione",592918,0,36,0,1
2016,"Careers","Ambizione",473425,0,36,0,1
2016,"Careers","Ambizione",614488,0,36,0,1
2016,"Careers","Ambizione",398983,0,36,0,1
2016,"Careers","Ambizione",585600,0,36,0,1
2016,"Careers","Ambizione",543084,492204,36,1,1
2016,"Careers","Ambizione",587402,0,36,0,1
2016,"Careers","Ambizione",587463,0,36,0,1
2016,"Careers","Ambizione",585318,0,36,0,1
2016,"Careers","Ambizione",455300,0,36,0,1
2016,"Careers","Ambizione",558050,0,36,0,1
2016,"Careers","Ambizione",423614,0,36,0,1
2016,"Careers","Ambizione",429565,0,36,0,1
2016,"Careers","Ambizione",409186,0,36,0,1
2016,"Careers","Ambizione",596538,0,36,0,1
2016,"Careers","Ambizione",418550,0,36,0,1
2016,"Careers","Ambizione",379420,0,36,0,1
2016,"Careers","Ambizione",441601,0,36,0,1
2016,"Careers","Ambizione",566562,0,36,0,1
2016,"Careers","Ambizione",596168,0,36,0,1
2016,"Careers","Ambizione",130161,130161,12,1,1
2016,"Careers","Ambizione",567756,0,36,0,1
2016,"Careers","Ambizione",599861,0,36,0,1
2016,"Careers","Ambizione",356680,416338,36,1,1
2016,"Careers","Ambizione",603758,0,36,0,1
2016,"Careers","Ambizione",402450,0,36,0,1
2016,"Careers","Ambizione",386400,0,36,0,1
2016,"Careers","Ambizione",602598,0,36,0,1
2016,"Careers","Ambizione",535564,535564,36,1,1
2016,"Careers","Ambizione",599331,0,36,0,1
2016,"Careers","Ambizione",453678,0,36,0,1
2016,"Careers","Ambizione",285300,308417,28,1,1
2016,"Careers","Ambizione",483330,0,36,0,1
2016,"Careers","Ambizione",628560,0,36,0,1
2016,"Careers","Ambizione",520394,0,36,0,1
2016,"Careers","Ambizione",598108,0,36,0,1
2016,"Careers","Ambizione",567108,0,36,0,1
2016,"Careers","Ambizione",462464,0,36,0,1
2016,"Careers","Ambizione",412250,0,36,0,1
2016,"Careers","Ambizione",389400,0,36,0,1
2016,"Careers","Ambizione",586068,0,36,0,1
2016,"Careers","Ambizione",546787,0,36,0,1
2016,"Careers","Ambizione",599125,0,36,0,1
